recorded_at,battery,pm_1,pm_25,pm_10,pn_03,pn_05,pn_1,pn_25,pn_5,pn_10
2026-05-23T13:09:14Z,49,8,16,17,785,586,123,0,0,0
2026-05-23T13:11:14Z,49,10,18,20,874,626,144,0,0,0
2026-05-23T13:13:14Z,50,10,16,18,881,609,98,1,0,0
2026-05-23T13:15:14Z,49,10,15,18,824,600,94,0,0,0
2026-05-23T13:17:14Z,50,9,16,19,847,597,154,0,0,0
2026-05-23T13:19:14Z,49,7,13,17,700,526,112,0,0,0
2026-05-23T13:21:14Z,49,9,16,18,898,629,118,0,0,0
2026-05-23T13:23:14Z,49,9,18,20,894,645,150,0,0,0
2026-05-23T13:25:14Z,50,8,15,17,815,573,106,0,0,0
2026-05-23T13:27:14Z,49,11,18,20,965,709,126,0,0,0
2026-05-23T13:29:14Z,49,9,18,25,938,688,100,0,0,0
2026-05-23T13:31:14Z,49,8,12,17,742,514,109,0,0,0
2026-05-23T13:33:14Z,49,10,18,20,879,639,159,0,0,0
2026-05-23T13:35:14Z,49,9,16,17,789,591,121,0,0,0
2026-05-23T13:37:14Z,49,9,17,17,918,661,140,0,0,0
2026-05-23T13:39:14Z,49,9,15,18,871,582,107,1,0,0
2026-05-23T13:41:14Z,49,9,16,17,797,586,119,0,0,0
2026-05-23T13:43:14Z,49,9,15,16,750,548,89,0,0,0
2026-05-23T13:45:14Z,48,8,12,12,769,542,84,0,0,0
2026-05-23T13:47:14Z,49,12,20,21,1028,770,144,0,0,0
2026-05-23T13:49:14Z,48,11,17,19,947,692,143,0,0,0
2026-05-23T13:51:14Z,49,11,17,19,971,717,175,0,0,0
2026-05-23T13:53:14Z,49,9,15,17,749,590,113,0,0,0
2026-05-23T13:55:14Z,48,9,17,18,945,632,152,0,0,0
2026-05-23T13:57:14Z,48,10,19,22,921,683,155,0,0,0
2026-05-23T13:59:14Z,48,12,19,19,952,668,131,0,0,0
2026-05-23T14:01:14Z,48,11,17,18,849,588,107,0,0,0
2026-05-23T14:03:14Z,48,10,18,20,899,661,127,0,0,0
2026-05-23T14:05:14Z,49,12,21,22,979,728,161,0,0,0
2026-05-23T14:07:14Z,48,10,17,25,866,625,171,0,0,0
2026-05-23T14:09:14Z,48,13,19,20,955,740,147,0,0,0
2026-05-23T14:11:14Z,48,12,16,24,864,669,135,0,0,0
2026-05-23T14:13:14Z,49,11,18,27,895,658,153,4,0,0
2026-05-23T14:15:14Z,49,11,18,20,782,601,143,0,0,0
2026-05-23T14:17:14Z,48,11,18,20,1004,728,163,0,0,0
2026-05-23T14:19:14Z,48,11,23,24,1030,768,155,0,0,0
2026-05-23T14:21:14Z,48,18,25,34,1160,875,235,0,0,0
2026-05-23T14:23:14Z,48,12,21,24,1152,811,134,0,0,0
2026-05-23T14:25:14Z,49,11,20,26,979,738,167,3,0,0
2026-05-23T14:27:14Z,48,13,22,22,1034,782,155,0,0,0
2026-05-23T14:29:14Z,48,13,22,29,1072,819,208,3,0,0
2026-05-23T14:31:14Z,48,12,21,23,997,760,163,0,0,0
2026-05-23T14:33:14Z,48,14,21,25,1064,782,207,0,0,0
2026-05-23T14:35:14Z,48,13,21,23,1082,839,169,0,0,0
2026-05-23T14:37:14Z,48,14,20,22,1044,799,145,0,0,0
2026-05-23T14:39:14Z,48,14,20,22,1060,815,184,0,0,0
2026-05-23T14:41:14Z,48,14,23,36,1110,852,213,3,0,0
2026-05-23T14:43:14Z,48,15,25,26,1085,863,196,2,0,0
2026-05-23T14:45:14Z,48,12,22,25,1057,779,205,0,0,0
2026-05-23T14:47:14Z,48,11,18,20,938,731,175,0,0,0
2026-05-23T14:49:14Z,48,13,20,22,1077,823,142,0,0,0
2026-05-23T14:51:14Z,48,13,22,24,1068,812,170,0,0,0
2026-05-23T14:53:14Z,48,18,29,31,1275,1022,250,0,0,0
2026-05-23T14:55:14Z,48,14,27,27,1238,911,213,1,0,0
2026-05-23T14:57:14Z,48,14,20,29,1041,821,180,0,0,0
2026-05-23T14:59:14Z,48,14,23,26,1137,833,199,0,0,0
2026-05-23T15:01:14Z,48,13,22,29,1025,843,172,0,0,0
2026-05-23T15:03:14Z,48,14,28,28,1196,882,236,9,0,0
2026-05-23T15:05:14Z,48,15,27,36,1298,946,220,4,0,0
2026-05-23T15:07:14Z,48,14,25,26,1159,907,203,0,0,0
2026-05-23T15:09:14Z,48,15,25,28,1237,938,218,0,0,0
2026-05-23T15:11:14Z,48,15,21,23,1073,844,144,0,0,0
2026-05-23T15:13:14Z,48,14,26,26,1135,861,213,0,0,0
2026-05-23T15:15:14Z,48,12,21,21,1118,772,164,0,0,0
2026-05-23T15:17:14Z,48,12,17,20,984,712,142,0,0,0
2026-05-23T15:19:14Z,48,15,21,30,1201,909,168,0,0,0
2026-05-23T15:21:14Z,48,18,27,29,1276,1018,194,0,0,0
2026-05-23T15:23:14Z,48,10,17,20,950,680,143,0,0,0
2026-05-23T15:25:14Z,48,12,20,26,1047,779,172,0,0,0
2026-05-23T15:27:14Z,48,17,28,30,1284,1010,269,0,0,0
2026-05-23T15:29:14Z,48,13,21,23,1168,795,173,0,0,0
2026-05-23T15:31:14Z,48,12,24,25,1097,840,214,0,0,0
2026-05-23T15:33:14Z,47,13,19,21,1068,731,162,0,0,0
2026-05-23T15:35:14Z,48,17,23,25,1184,963,174,0,0,0
2026-05-23T15:37:14Z,48,14,25,26,1084,888,226,0,0,0
2026-05-23T15:39:14Z,48,12,23,25,1120,798,196,0,0,0
2026-05-23T15:41:14Z,48,17,25,25,1381,997,154,0,0,0
2026-05-23T15:43:14Z,48,16,21,30,1132,900,173,0,0,0
2026-05-23T15:45:14Z,48,12,21,24,1070,794,184,0,0,0
2026-05-23T15:47:14Z,47,15,23,23,1117,817,206,0,0,0
2026-05-23T15:49:14Z,47,14,21,21,1115,852,183,0,0,0
2026-05-23T15:51:14Z,48,12,20,24,1038,776,147,3,0,0
2026-05-23T15:53:14Z,47,16,28,30,1291,951,213,5,0,0
2026-05-23T15:55:14Z,48,16,24,24,1235,939,166,0,0,0
2026-05-23T15:57:14Z,48,15,26,30,1205,965,228,4,0,0
2026-05-23T15:59:14Z,48,15,22,24,1170,893,174,0,0,0
2026-05-23T16:01:14Z,47,14,24,25,1122,873,197,0,0,0
2026-05-23T16:03:14Z,47,13,24,26,1159,851,195,3,0,0
2026-05-23T16:05:14Z,47,14,24,29,1131,828,217,2,0,0
2026-05-23T16:07:14Z,47,11,22,24,1160,784,187,0,0,0
2026-05-23T16:09:14Z,48,15,21,25,1060,795,172,0,0,0
2026-05-23T16:11:14Z,48,14,24,27,1194,926,191,0,0,0
2026-05-23T16:13:14Z,47,15,25,33,1209,928,209,0,0,0
2026-05-23T16:15:14Z,47,17,24,27,1215,874,164,6,0,0
2026-05-23T16:17:14Z,47,15,28,29,1248,908,224,0,0,0
2026-05-23T16:19:14Z,47,17,27,28,1351,1001,201,0,0,0
2026-05-23T16:21:14Z,47,14,25,28,1333,928,229,0,0,0
2026-05-23T16:23:14Z,47,17,28,29,1374,1058,200,0,0,0
2026-05-23T16:25:14Z,48,13,21,22,1056,783,188,0,0,0
2026-05-23T16:27:14Z,47,12,18,19,1028,781,164,0,0,0
2026-05-23T16:29:14Z,47,14,23,23,1141,862,167,0,0,0
2026-05-23T16:31:14Z,47,12,18,20,1095,744,164,0,0,0
2026-05-23T16:33:14Z,47,15,21,23,1132,829,180,0,0,0
2026-05-23T16:35:14Z,47,12,19,19,1063,787,151,0,0,0
2026-05-23T16:37:14Z,47,15,21,23,1151,870,149,0,0,0
2026-05-23T16:39:14Z,47,10,18,19,966,745,157,0,0,0
2026-05-23T16:41:14Z,47,16,26,28,1178,926,183,0,0,0
2026-05-23T16:43:14Z,46,13,18,19,966,731,127,0,0,0
2026-05-23T16:45:14Z,47,14,24,30,1175,876,211,0,0,0
2026-05-23T16:47:14Z,46,18,25,29,1304,1027,177,0,0,0
2026-05-23T16:49:14Z,46,13,25,25,1155,873,177,0,0,0
2026-05-23T16:51:14Z,47,12,20,21,1045,755,150,0,0,0
2026-05-23T16:53:14Z,47,11,18,19,927,688,155,0,0,0
2026-05-23T16:55:14Z,47,11,18,19,947,722,107,0,0,0
2026-05-23T16:57:14Z,47,10,15,17,1016,713,96,0,0,0
2026-05-23T16:59:14Z,46,12,17,22,989,742,146,0,0,0
2026-05-23T17:01:14Z,46,11,18,21,963,709,153,2,0,0
2026-05-23T17:03:14Z,47,12,21,23,1051,807,153,3,0,0
2026-05-23T17:05:14Z,46,13,21,24,1125,804,177,0,0,0
2026-05-23T17:07:14Z,46,10,17,19,900,660,140,0,0,0
2026-05-23T17:09:14Z,47,11,17,18,929,660,141,0,0,0
2026-05-23T17:11:14Z,47,12,18,20,861,623,148,0,0,0
2026-05-23T17:13:14Z,46,9,15,15,780,578,109,0,0,0
2026-05-23T17:15:14Z,46,10,19,23,859,644,125,0,0,0
2026-05-23T17:17:14Z,46,9,14,25,687,534,104,1,0,0
2026-05-23T17:19:14Z,46,10,16,19,924,617,125,0,0,0
2026-05-23T17:21:14Z,46,9,14,15,853,606,89,0,0,0
2026-05-23T17:23:14Z,46,10,16,18,950,599,106,0,0,0
2026-05-23T17:25:14Z,46,10,17,17,958,649,139,0,0,0
2026-05-23T17:27:14Z,46,8,13,14,710,490,81,0,0,0
2026-05-23T17:29:14Z,46,10,15,16,857,532,124,0,0,0
